,Year,City,Sport,Discipline,Athlete,Country,Gender,Medal
7172,1936,Berlin,Wrestling,Wrestling Free.,"KÁRPÁTI, Károly",HUN,Men,Gold
7173,1936,Berlin,Wrestling,Wrestling Free.,"EHRL, Wolfgang",GER,Men,Silver
7174,1936,Berlin,Wrestling,Wrestling Free.,"SCHLEIMER, Joseph",CAN,Men,Bronze
7175,1936,Berlin,Wrestling,Wrestling Free.,"LEWIS, Frank Wyatt",USA,Men,Gold
7176,1936,Berlin,Wrestling,Wrestling Free.,"ANDERSSON, Thure",SWE,Men,Silver
7177,1936,Berlin,Wrestling,Wrestling Free.,"KIREÇÇI, Ahmet",TUR,Men,Bronze
7178,1936,Berlin,Wrestling,Wrestling Free.,"POILVE, Emile",FRA,Men,Gold
7179,1936,Berlin,Wrestling,Wrestling Free.,"VOLIVA, Richard Lawrence",USA,Men,Silver
7180,1936,Berlin,Wrestling,Wrestling Free.,"SIEBERT, Erich",GER,Men,Bronze
7181,1936,Berlin,Wrestling,Wrestling Free.,"FRIDELL, Knut",SWE,Men,Gold
7182,1936,Berlin,Wrestling,Wrestling Free.,"NEO, Ago (August)",EST,Men,Silver
7183,1936,Berlin,Wrestling,Wrestling Gre-R,"BRENDEL, Jacob",GER,Men,Bronze
7184,1936,Berlin,Wrestling,Wrestling Gre-R,"LÖRINCZ, Marton",HUN,Men,Gold
7185,1936,Berlin,Wrestling,Wrestling Gre-R,"SVENSSON, Egon",SWE,Men,Silver
7186,1936,Berlin,Wrestling,Wrestling Gre-R,"HORNFISCHER, Kurt",GER,Men,Bronze
7187,1936,Berlin,Wrestling,Wrestling Gre-R,"PALUSALU, Kristjan",EST,Men,Gold
7188,1936,Berlin,Wrestling,Wrestling Gre-R,"NYMAN, John",SWE,Men,Silver
7189,1936,Berlin,Wrestling,Wrestling Gre-R,"KARLSSON, Einar",SWE,Men,Bronze
7190,1936,Berlin,Wrestling,Wrestling Gre-R,"ERKAN, Yasar",TUR,Men,Gold
7191,1936,Berlin,Wrestling,Wrestling Gre-R,"REINI, Aarne Eemeli",FIN,Men,Silver
7192,1936,Berlin,Wrestling,Wrestling Gre-R,"VÄLI, Voldemar",EST,Men,Bronze
7193,1936,Berlin,Wrestling,Wrestling Gre-R,"KOSKELA, Lauri",FIN,Men,Gold
7194,1936,Berlin,Wrestling,Wrestling Gre-R,"HERDA, Josef",TCH,Men,Silver
7195,1936,Berlin,Wrestling,Wrestling Gre-R,"VIRTANEN, Eino Mauno",FIN,Men,Bronze
7196,1936,Berlin,Wrestling,Wrestling Gre-R,"SVEDBERG, Rudolf",SWE,Men,Gold
7197,1936,Berlin,Wrestling,Wrestling Gre-R,"SCHAFER, Fritz",GER,Men,Silver
7198,1936,Berlin,Wrestling,Wrestling Gre-R,"PALOTAS, Jozsef",HUN,Men,Bronze
7199,1936,Berlin,Wrestling,Wrestling Gre-R,"JOHANSSON, Ivar",SWE,Men,Gold
7200,1936,Berlin,Wrestling,Wrestling Gre-R,"SCHWEIKERT, Ludwig",GER,Men,Silver
7201,1936,Berlin,Wrestling,Wrestling Gre-R,"NEO, Ago (August)",EST,Men,Bronze
7202,1936,Berlin,Wrestling,Wrestling Gre-R,"CADIER, Axel",SWE,Men,Gold
7203,1936,Berlin,Wrestling,Wrestling Gre-R,"BIETAGS, Edwins",LAT,Men,Silver
7204,1948,London,Aquatics,Diving,"CAPILLA PEREZ, Joaquin",MEX,Men,Bronze
7205,1948,London,Aquatics,Diving,"LEE, Samuel",USA,Men,Gold
7206,1948,London,Aquatics,Diving,"HARLAN, Bruce Ira",USA,Men,Silver
7207,1948,London,Aquatics,Diving,"CHRISTOFFERSEN-HANSON, Birte",DEN,Women,Bronze
7208,1948,London,Aquatics,Diving,"DRAVES, Victoria Manalo",USA,Women,Gold
7209,1948,London,Aquatics,Diving,"ELSENER, Patricia Anne",USA,Women,Silver
7210,1948,London,Aquatics,Diving,"LEE, Samuel",USA,Men,Bronze
7211,1948,London,Aquatics,Diving,"HARLAN, Bruce Ira",USA,Men,Gold
7212,1948,London,Aquatics,Diving,"ANDERSON, Miller Altman",USA,Men,Silver
7213,1948,London,Aquatics,Diving,"ELSENER, Patricia Anne",USA,Women,Bronze
7214,1948,London,Aquatics,Diving,"DRAVES, Victoria Manalo",USA,Women,Gold
7215,1948,London,Aquatics,Diving,"OLSEN-JENSEN, Zoe-Ann",USA,Women,Silver
7216,1948,London,Aquatics,Swimming,"VALLEREY JR., Georges",FRA,Men,Bronze
7217,1948,London,Aquatics,Swimming,"STACK, Allen Mcintyre",USA,Men,Gold
7218,1948,London,Aquatics,Swimming,"COWELL, Robert Elmer",USA,Men,Silver
7219,1948,London,Aquatics,Swimming,"DAVIES, Judith Joy",AUS,Women,Bronze
7220,1948,London,Aquatics,Swimming,"HARUP, Karen Margrethe",DEN,Women,Gold
7221,1948,London,Aquatics,Swimming,"ZIMMERMAN, Suzanne Winona",USA,Women,Silver
7222,1948,London,Aquatics,Swimming,"KADAS, Geza",HUN,Men,Bronze
7223,1948,London,Aquatics,Swimming,"RIS, Walter Stephen",USA,Men,Gold
7224,1948,London,Aquatics,Swimming,"FORD, Alan Robert",USA,Men,Silver
7225,1948,London,Aquatics,Swimming,"LINSSEN-VAESSEN, Marie-Louise Jean",NED,Women,Bronze
7226,1948,London,Aquatics,Swimming,"ANDERSEN, Greta Marie",DEN,Women,Gold
7227,1948,London,Aquatics,Swimming,"CURTIS, Ann Elisabeth",USA,Women,Silver
7228,1948,London,Aquatics,Swimming,"MITRO, György",HUN,Men,Bronze
7229,1948,London,Aquatics,Swimming,"MCLANE, James Price Jr.",USA,Men,Gold
7230,1948,London,Aquatics,Swimming,"MARSHALL, John Birnie",AUS,Men,Silver
7231,1948,London,Aquatics,Swimming,"SOHL, Robert Raymond",USA,Men,Bronze
7232,1948,London,Aquatics,Swimming,"VERDEUR, Joseph Thomas",USA,Men,Gold
7233,1948,London,Aquatics,Swimming,"CARTER, Keith Eyre",USA,Men,Silver
7234,1948,London,Aquatics,Swimming,"NOVAK-GERARD, Eva",HUN,Women,Bronze
7235,1948,London,Aquatics,Swimming,"VAN VLIET, Petronella (Nel)",NED,Women,Gold
7236,1948,London,Aquatics,Swimming,"LYONS, Beatrice Nancy",AUS,Women,Silver
7237,1948,London,Aquatics,Swimming,"MARSHALL, John Birnie",AUS,Men,Bronze
7238,1948,London,Aquatics,Swimming,"SMITH, William M. Jr.",USA,Men,Gold
7239,1948,London,Aquatics,Swimming,"MCLANE, James Price Jr.",USA,Men,Silver
7240,1948,London,Aquatics,Swimming,"GIBSON, Catherine",GBR,Women,Bronze
7241,1948,London,Aquatics,Swimming,"CURTIS, Ann Elisabeth",USA,Women,Gold
7242,1948,London,Aquatics,Swimming,"HARUP, Karen Margrethe",DEN,Women,Silver
7243,1948,London,Aquatics,Swimming,"HEIJTING-SCHUHMACHER, Irma",NED,Women,Bronze
7244,1948,London,Aquatics,Swimming,"LINSSEN-VAESSEN, Marie-Louise Jean",NED,Women,Bronze
7245,1948,London,Aquatics,Swimming,"MARSMAN, Margot",NED,Women,Bronze
7246,1948,London,Aquatics,Swimming,"TERMEULEN, Johanna Maria",NED,Women,Bronze
7247,1948,London,Aquatics,Swimming,"CORRIDON, Marie Louise",USA,Women,Gold
7248,1948,London,Aquatics,Swimming,"CURTIS, Ann Elisabeth",USA,Women,Gold
7249,1948,London,Aquatics,Swimming,"HELSER, Brenda Merserau",USA,Women,Gold
7250,1948,London,Aquatics,Swimming,"KALAMA, Thelma H.",USA,Women,Gold
7251,1948,London,Aquatics,Swimming,"ANDERSEN, Greta Marie",DEN,Women,Silver
7252,1948,London,Aquatics,Swimming,"CARSTENSEN, Fritze Wulf",DEN,Women,Silver
7253,1948,London,Aquatics,Swimming,"HARUP, Karen Margrethe",DEN,Women,Silver
7254,1948,London,Aquatics,Swimming,"RIISE, Eva Johanne",DEN,Women,Silver
7255,1948,London,Aquatics,Swimming,"BERNARDO, Joseph",FRA,Men,Bronze
7256,1948,London,Aquatics,Swimming,"CORNU, Rene",FRA,Men,Bronze
7257,1948,London,Aquatics,Swimming,"JANY, Alexandre",FRA,Men,Bronze
7258,1948,London,Aquatics,Swimming,"PADOU JR., Henri",FRA,Men,Bronze
7259,1948,London,Aquatics,Swimming,"MCLANE, James Price Jr.",USA,Men,Gold
7260,1948,London,Aquatics,Swimming,"RIS, Walter Stephen",USA,Men,Gold
7261,1948,London,Aquatics,Swimming,"SMITH, William M. Jr.",USA,Men,Gold
7262,1948,London,Aquatics,Swimming,"WOLF, Wallace Perry",USA,Men,Gold
7263,1948,London,Aquatics,Swimming,"KADAS, Geza",HUN,Men,Silver
7264,1948,London,Aquatics,Swimming,"MITRO, György",HUN,Men,Silver
7265,1948,London,Aquatics,Swimming,"NYEKI, Imre",HUN,Men,Silver
7266,1948,London,Aquatics,Swimming,"SZATMARI, Elemer",HUN,Men,Silver
7267,1948,London,Aquatics,Water polo,"BRAASEM, Cornelis",NED,Men,Bronze
7268,1948,London,Aquatics,Water polo,"KEETELAAR, Hendrikus Zacharias",NED,Men,Bronze
7269,1948,London,Aquatics,Water polo,"KOREVAAR, Cornelis (Nijs)",NED,Men,Bronze
7270,1948,London,Aquatics,Water polo,"ROHNER, Johannes Jacobus",NED,Men,Bronze
7271,1948,London,Aquatics,Water polo,"RUIMSCHOTEL, Albert Frits",NED,Men,Bronze
7272,1948,London,Aquatics,Water polo,"SALOMONS, Pieter Johannes Alexander",NED,Men,Bronze
7273,1948,London,Aquatics,Water polo,"SMOL, Frits",NED,Men,Bronze
7274,1948,London,Aquatics,Water polo,"STAM, Hans",NED,Men,Bronze
7275,1948,London,Aquatics,Water polo,"VAN FEGGELEN, Rudolh Fredrik Otto",NED,Men,Bronze
7276,1948,London,Aquatics,Water polo,"ARENA, Ermenegildo",ITA,Men,Gold
7277,1948,London,Aquatics,Water polo,"BULGARELLI, Emilio",ITA,Men,Gold
7278,1948,London,Aquatics,Water polo,"BUONOCORE, Pasquale",ITA,Men,Gold
7279,1948,London,Aquatics,Water polo,"GHIRA, Aldo",ITA,Men,Gold
7280,1948,London,Aquatics,Water polo,"MAIONI, Mario",ITA,Men,Gold
7281,1948,London,Aquatics,Water polo,"OGNIO, Geminio",ITA,Men,Gold
7282,1948,London,Aquatics,Water polo,"PANDOLFINI, Gianfranco",ITA,Men,Gold
7283,1948,London,Aquatics,Water polo,"PANDOLFINI, Tullio",ITA,Men,Gold
7284,1948,London,Aquatics,Water polo,"RUBINI, Cesare",ITA,Men,Gold
7285,1948,London,Aquatics,Water polo,"BRANDI, Jenö",HUN,Men,Silver
7286,1948,London,Aquatics,Water polo,"CSUVIK, Oszkar",HUN,Men,Silver
7287,1948,London,Aquatics,Water polo,"FABIAN, Dezsö",HUN,Men,Silver
7288,1948,London,Aquatics,Water polo,"GYARMATI, Dezso",HUN,Men,Silver
7289,1948,London,Aquatics,Water polo,"GYORFFI, Endre",HUN,Men,Silver
7290,1948,London,Aquatics,Water polo,"HOLOP, Miklos",HUN,Men,Silver
7291,1948,London,Aquatics,Water polo,"JENEI, Laszlo",HUN,Men,Silver
7292,1948,London,Aquatics,Water polo,"LEMHENYI, DezsÃ¶",HUN,Men,Silver
7293,1948,London,Aquatics,Water polo,"SZITTYA, Karoly",HUN,Men,Silver
7294,1948,London,Aquatics,Water polo,"SZIVOS, Istvan",HUN,Men,Silver
7295,1948,London,Athletics,Athletics,"ALBERTSSON, Bertil",SWE,Men,Bronze
7296,1948,London,Athletics,Athletics,"ZATOPEK, Emil",TCH,Men,Gold
7297,1948,London,Athletics,Athletics,"MIMOUN, Alain",FRA,Men,Silver
7298,1948,London,Athletics,Athletics,"SCHWAB, Erich Arthur Fritz",SUI,Men,Bronze
7299,1948,London,Athletics,Athletics,"MIKAELSSON, John",SWE,Men,Gold
7300,1948,London,Athletics,Athletics,"JOHANSSON, Ingemar",SWE,Men,Silver
7301,1948,London,Athletics,Athletics,"LABEACH, Lloyd",PAN,Men,Bronze
7302,1948,London,Athletics,Athletics,"DILLARD, Harrison",USA,Men,Gold
7303,1948,London,Athletics,Athletics,"EWELL, Harold Norwood",USA,Men,Silver
7304,1948,London,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,Bronze
7305,1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,Gold
7306,1948,London,Athletics,Athletics,"MANLEY, Dorothy Gladys",GBR,Women,Silver
7307,1948,London,Athletics,Athletics,"DIXON, Craig",USA,Men,Bronze
7308,1948,London,Athletics,Athletics,"PORTER, William Franklin III",USA,Men,Gold
7309,1948,London,Athletics,Athletics,"SCOTT, Clyde",USA,Men,Silver
7310,1948,London,Athletics,Athletics,"SLIJKHUIS, Willem",NED,Men,Bronze
7311,1948,London,Athletics,Athletics,"ERIKSSON, Henry",SWE,Men,Gold
7312,1948,London,Athletics,Athletics,"STRAND, Lennart",SWE,Men,Silver
7313,1948,London,Athletics,Athletics,"LABEACH, Lloyd",PAN,Men,Bronze
7314,1948,London,Athletics,Athletics,"PATTON, Melvin Emery",USA,Men,Gold
7315,1948,London,Athletics,Athletics,"EWELL, Harold Norwood",USA,Men,Silver
7316,1948,London,Athletics,Athletics,"PATTERSON, Audrey Mickey",USA,Women,Bronze
7317,1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,Gold
7318,1948,London,Athletics,Athletics,"WILLIAMSON, Audrey Doreen Swayne",GBR,Women,Silver
7319,1948,London,Athletics,Athletics,"HAGSTRÖM, Göte",SWE,Men,Bronze
7320,1948,London,Athletics,Athletics,"SJÖSTRAND, Tore",SWE,Men,Gold
7321,1948,London,Athletics,Athletics,"ELMSATER, Erik",SWE,Men,Silver
7322,1948,London,Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,Bronze
7323,1948,London,Athletics,Athletics,"WINT, Arthur",JAM,Men,Gold
7324,1948,London,Athletics,Athletics,"MCKENLEY, Herbert",JAM,Men,Silver
7325,1948,London,Athletics,Athletics,"LARSSON, Rune",SWE,Men,Bronze
7326,1948,London,Athletics,Athletics,"COCHRAN, Roy Braxton",USA,Men,Gold
7327,1948,London,Athletics,Athletics,"WHITE, Duncan",SRI,Men,Silver
7328,1948,London,Athletics,Athletics,"MONTI, Carlo",ITA,Men,Bronze
7329,1948,London,Athletics,Athletics,"PERRUCCONI, Enrico",ITA,Men,Bronze
7330,1948,London,Athletics,Athletics,"SIDDI, Antonio",ITA,Men,Bronze
7331,1948,London,Athletics,Athletics,"TITO, Michele",ITA,Men,Bronze
7332,1948,London,Athletics,Athletics,"DILLARD, Harrison",USA,Men,Gold
7333,1948,London,Athletics,Athletics,"EWELL, Harold Norwood",USA,Men,Gold
7334,1948,London,Athletics,Athletics,"PATTON, Melvin Emery",USA,Men,Gold
7335,1948,London,Athletics,Athletics,"WRIGHT, Lorenzo Christopher",USA,Men,Gold
7336,1948,London,Athletics,Athletics,"ARCHER, John",GBR,Men,Silver
7337,1948,London,Athletics,Athletics,"GREGORY, John Arthur",GBR,Men,Silver
7338,1948,London,Athletics,Athletics,"JONES, Kenneth Jeffrey",GBR,Men,Silver
7339,1948,London,Athletics,Athletics,"MCCORQUODALE, Alastair",GBR,Men,Silver
7340,1948,London,Athletics,Athletics,"FOSTER, Dianne P.",CAN,Women,Bronze
7341,1948,London,Athletics,Athletics,"JONES, Patricia",CAN,Women,Bronze
7342,1948,London,Athletics,Athletics,"MACKAY-MURRALL, Nancy",CAN,Women,Bronze
7343,1948,London,Athletics,Athletics,"MEYERS, Violet",CAN,Women,Bronze
7344,1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,Gold
7345,1948,London,Athletics,Athletics,"STAD-DE JONG, Xenia",NED,Women,Gold
7346,1948,London,Athletics,Athletics,"VAN DER KADE-KOUDIJS, Gerda Johanna Marie",NED,Women,Gold
7347,1948,London,Athletics,Athletics,"WITZIERS-TIMMER, Jeannette Josephina Maria",NED,Women,Gold
7348,1948,London,Athletics,Athletics,"KING-WALKER, Joyce A.",AUS,Women,Silver
7349,1948,London,Athletics,Athletics,"MASTON-FERGSON, June Rit",AUS,Women,Silver
7350,1948,London,Athletics,Athletics,"MCKINNON, Elizabeth",AUS,Women,Silver
7351,1948,London,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,Silver
7352,1948,London,Athletics,Athletics,"ALNEVIK, Folke",SWE,Men,Bronze
7353,1948,London,Athletics,Athletics,"LARSSON, Rune",SWE,Men,Bronze
7354,1948,London,Athletics,Athletics,"LUNDQUIST, Kurt",SWE,Men,Bronze
7355,1948,London,Athletics,Athletics,"WOLFBRANDT, Lars-Erik",SWE,Men,Bronze
7356,1948,London,Athletics,Athletics,"BOURLAND, Clifford Frederick",USA,Men,Gold
7357,1948,London,Athletics,Athletics,"COCHRAN, Roy Braxton",USA,Men,Gold
7358,1948,London,Athletics,Athletics,"HARNDEN, Arthur Harold",USA,Men,Gold
7359,1948,London,Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,Gold
7360,1948,London,Athletics,Athletics,"CHEF D'HOTEL, Robert",FRA,Men,Silver
7361,1948,London,Athletics,Athletics,"KEREBEL, Jean",FRA,Men,Silver
7362,1948,London,Athletics,Athletics,"LUNIS, Jacques",FRA,Men,Silver
7363,1948,London,Athletics,Athletics,"SCHEWETTA, Francois",FRA,Men,Silver
7364,1948,London,Athletics,Athletics,"SLIJKHUIS, Willem",NED,Men,Bronze
7365,1948,London,Athletics,Athletics,"REIFF, Gaston Etienne",BEL,Men,Gold
7366,1948,London,Athletics,Athletics,"ZATOPEK, Emil",TCH,Men,Silver
7367,1948,London,Athletics,Athletics,"JOHNSON, Terence Lloyd",GBR,Men,Bronze
7368,1948,London,Athletics,Athletics,"LJUNGGREN, John Artur",SWE,Men,Gold
7369,1948,London,Athletics,Athletics,"GODEL, Gaston",SUI,Men,Silver
7370,1948,London,Athletics,Athletics,"HANSENNE, Marcel",FRA,Men,Bronze
7371,1948,London,Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,Gold
7372,1948,London,Athletics,Athletics,"WINT, Arthur",JAM,Men,Silver
7373,1948,London,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,Bronze
7374,1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,Gold
7375,1948,London,Athletics,Athletics,"GARDNER, Maureen Angela Jane",GBR,Women,Silver
7376,1948,London,Athletics,Athletics,"SIMMONS, Floyd Macon Jr.",USA,Men,Bronze
7377,1948,London,Athletics,Athletics,"MATHIAS, Robert",USA,Men,Gold
7378,1948,London,Athletics,Athletics,"HEINRICH, Ignace",FRA,Men,Silver
7379,1948,London,Athletics,Athletics,"GORDIEN, Fortune Edward",USA,Men,Bronze
7380,1948,London,Athletics,Athletics,"CONSOLINI, Adolfo",ITA,Men,Gold
7381,1948,London,Athletics,Athletics,"TOSI, Giuseppe",ITA,Men,Silver
7382,1948,London,Athletics,Athletics,"MAZEAS, Jacqueline",FRA,Women,Bronze
7383,1948,London,Athletics,Athletics,"OSTERMEYER, Micheline",FRA,Women,Gold
7384,1948,London,Athletics,Athletics,"CORDIALE-GENTILE, Edera",ITA,Women,Silver
7385,1948,London,Athletics,Athletics,"BENNETT, Robert Howard",USA,Men,Bronze
7386,1948,London,Athletics,Athletics,"NEMETH, Imre",HUN,Men,Gold
7387,1948,London,Athletics,Athletics,"GUBIJAN, Ivan",YUG,Men,Silver
7388,1948,London,Athletics,Athletics,"STANICH, George Anthony",USA,Men,Bronze
7389,1948,London,Athletics,Athletics,"WINTER, John",AUS,Men,Gold
7390,1948,London,Athletics,Athletics,"PAULSON, Bjorn Andreas",NOR,Men,Silver
7391,1948,London,Athletics,Athletics,"OSTERMEYER, Micheline",FRA,Women,Bronze
7392,1948,London,Athletics,Athletics,"COACHMAN, Alice Marie",USA,Women,Gold
7393,1948,London,Athletics,Athletics,"ODAM-TYLER, Dorothy Beatrice J.",GBR,Women,Silver
7394,1948,London,Athletics,Athletics,"VARSZEGI, Jozsef",HUN,Men,Bronze
7395,1948,London,Athletics,Athletics,"RAUTAVAARA, Kaj Tapio",FIN,Men,Gold
7396,1948,London,Athletics,Athletics,"SEYMOUR, Stephen Andrew",USA,Men,Silver
7397,1948,London,Athletics,Athletics,"CARLSTEDT-KELSBY, Lily Marie Louise",DEN,Women,Bronze
7398,1948,London,Athletics,Athletics,"BAUMA, Hermine (Herma)",AUT,Women,Gold
7399,1948,London,Athletics,Athletics,"PARVIAINEN, Kaisa",FIN,Women,Silver
7400,1948,London,Athletics,Athletics,"DOUGLAS, Herbert Paul Jr.",USA,Men,Bronze
7401,1948,London,Athletics,Athletics,"STEELE, William Samuel",USA,Men,Gold
7402,1948,London,Athletics,Athletics,"BRUCE, Thomas Theodore",AUS,Men,Silver
7403,1948,London,Athletics,Athletics,"LEYMAN, Ann-Britt",SWE,Women,Bronze
7404,1948,London,Athletics,Athletics,"GYARMATI, Olga",HUN,Women,Gold
7405,1948,London,Athletics,Athletics,"SIMONETTO DE PORTELA, Noemi",ARG,Women,Silver
7406,1948,London,Athletics,Athletics,"GAILLY, Etienne",BEL,Men,Bronze
7407,1948,London,Athletics,Athletics,"CABRERA, Delfo",ARG,Men,Gold
7408,1948,London,Athletics,Athletics,"RICHARDS, Thomas John Henry",GBR,Men,Silver
7409,1948,London,Athletics,Athletics,"RICHARDS, Robert",USA,Men,Bronze
7410,1948,London,Athletics,Athletics,"SMITH, Owen Guinn",USA,Men,Gold
7411,1948,London,Athletics,Athletics,"KATAJA, Erkki Olavi",FIN,Men,Silver
7412,1948,London,Athletics,Athletics,"FUCHS, James Emanuel",USA,Men,Bronze
7413,1948,London,Athletics,Athletics,"THOMPSON, Wilbur Marvin",USA,Men,Gold
7414,1948,London,Athletics,Athletics,"DELANEY, Francis James",USA,Men,Silver
7415,1948,London,Athletics,Athletics,"SCHÄFFER-MAYER, Ine",AUT,Women,Bronze
7416,1948,London,Athletics,Athletics,"OSTERMEYER, Micheline",FRA,Women,Gold
7417,1948,London,Athletics,Athletics,"PICCININI, Amelia",ITA,Women,Silver
7418,1948,London,Athletics,Athletics,"SARIALP, Ruhi",TUR,Men,Bronze
7419,1948,London,Athletics,Athletics,"AHMAN, Arne",SWE,Men,Gold
7420,1948,London,Athletics,Athletics,"AVERY, George Gordon",AUS,Men,Silver
7421,1948,London,Basketball,Basketball,"AZEVEDO EVORA, Affonso",BRA,Men,Bronze
7422,1948,London,Basketball,Basketball,"BENVENUTI, L.",BRA,Men,Bronze
7423,1948,London,Basketball,Basketball,"BRAZ, Joao Francisco",BRA,Men,Bronze
7424,1948,London,Basketball,Basketball,"DE AZEVEDO, Zenny",BRA,Men,Bronze
7425,1948,London,Basketball,Basketball,"DE FREITAS, Rui",BRA,Men,Bronze
7426,1948,London,Basketball,Basketball,"DIAS, Marcus Vinicius",BRA,Men,Bronze
7427,1948,London,Basketball,Basketball,"GEMIGNANI, Alexandro",BRA,Men,Bronze
7428,1948,London,Basketball,Basketball,"MARSON, Alberto",BRA,Men,Bronze
7429,1948,London,Basketball,Basketball,"PACHECO DE OLIVEIRA, Nilton",BRA,Men,Bronze
7430,1948,London,Basketball,Basketball,"RODRIGUES DA MOTTA, Alfredo",BRA,Men,Bronze
7431,1948,London,Basketball,Basketball,"RODRIGUES, G.",BRA,Men,Bronze
7432,1948,London,Basketball,Basketball,"SORCINELLI, Massinet",BRA,Men,Bronze
7433,1948,London,Basketball,Basketball,"BARKER, Clifford Eugene",USA,Men,Gold
7434,1948,London,Basketball,Basketball,"BARKSDALE, Donald Argee",USA,Men,Gold
7435,1948,London,Basketball,Basketball,"BEARD, Ralph Milton Jr.",USA,Men,Gold
7436,1948,London,Basketball,Basketball,"BECK, Lewis William Jr.",USA,Men,Gold
7437,1948,London,Basketball,Basketball,"BORYLA, Vincent Joseph",USA,Men,Gold
7438,1948,London,Basketball,Basketball,"CARPENTER, Gordon",USA,Men,Gold
7439,1948,London,Basketball,Basketball,"GROZA, Alexander John",USA,Men,Gold
7440,1948,London,Basketball,Basketball,"JONES, Wallace Clayton",USA,Men,Gold
7441,1948,London,Basketball,Basketball,"KURLAND, Robert Albert",USA,Men,Gold
7442,1948,London,Basketball,Basketball,"LUMPP, Raymond George",USA,Men,Gold
7443,1948,London,Basketball,Basketball,"PITTS, Robert C.",USA,Men,Gold
7444,1948,London,Basketball,Basketball,"RENICK, John (Jesse) Bernard",USA,Men,Gold
7445,1948,London,Basketball,Basketball,"ROBINSON, Robert L.Jackson",USA,Men,Gold
7446,1948,London,Basketball,Basketball,"ROLLINS, Kenneth Herman",USA,Men,Gold
7447,1948,London,Basketball,Basketball,"BARRAIS, Andre",FRA,Men,Silver
7448,1948,London,Basketball,Basketball,"BONNEVIE, Michel",FRA,Men,Silver
7449,1948,London,Basketball,Basketball,"BUFFIERE, Andre",FRA,Men,Silver
7450,1948,London,Basketball,Basketball,"CHOCAT, Rene",FRA,Men,Silver
7451,1948,London,Basketball,Basketball,"DERENCY, Rene",FRA,Men,Silver
7452,1948,London,Basketball,Basketball,"DESAYMONNET, Maurice",FRA,Men,Silver
7453,1948,London,Basketball,Basketball,"EVEN, Andre",FRA,Men,Silver
7454,1948,London,Basketball,Basketball,"GIRARDOT, Maurice",FRA,Men,Silver
7455,1948,London,Basketball,Basketball,"GUILLOU, Fernand",FRA,Men,Silver
7456,1948,London,Basketball,Basketball,"OFFNER, Raymond",FRA,Men,Silver
7457,1948,London,Basketball,Basketball,"PERRIER, Jacques",FRA,Men,Silver
7458,1948,London,Basketball,Basketball,"QUENIN, Yvan",FRA,Men,Silver
7459,1948,London,Basketball,Basketball,"ROBUFFIC, Lucien",FRA,Men,Silver
7460,1948,London,Basketball,Basketball,"THIOLON, Pierre",FRA,Men,Silver
7461,1948,London,Boxing,Boxing,"HAN, Soo-An",KOR,Men,Bronze
7462,1948,London,Boxing,Boxing,"PEREZ, Pascual Nicolas",ARG,Men,Gold
7463,1948,London,Boxing,Boxing,"BANDINELLI, Spartaco",ITA,Men,Silver
7464,1948,London,Boxing,Boxing,"ARTHUR, John",RSA,Men,Bronze
7465,1948,London,Boxing,Boxing,"IGLESIAS, Rafael",ARG,Men,Gold
7466,1948,London,Boxing,Boxing,"NILSSON, Gunnar",SWE,Men,Silver
7467,1948,London,Boxing,Boxing,"VENEGAS, Juan E.",PUR,Men,Bronze
7468,1948,London,Boxing,Boxing,"CSIK, Tibor",HUN,Men,Gold
7469,1948,London,Boxing,Boxing,"ZUDDAS, Gianbattista",ITA,Men,Silver
7470,1948,London,Boxing,Boxing,"ANTKIEWICZ, Aleksy",POL,Men,Bronze
7471,1948,London,Boxing,Boxing,"FORMENTI, Ernesto",ITA,Men,Gold
7472,1948,London,Boxing,Boxing,"SHEPHERD, Dennis",RSA,Men,Silver
7473,1948,London,Boxing,Boxing,"WAD, Svend",DEN,Men,Bronze
7474,1948,London,Boxing,Boxing,"DREYER, Gerald",RSA,Men,Gold
7475,1948,London,Boxing,Boxing,"VISSERS, Joseph",BEL,Men,Silver
7476,1948,London,Boxing,Boxing,"D'OTTAVIO, Alessandro",ITA,Men,Bronze
7477,1948,London,Boxing,Boxing,"TORMA, Julius",TCH,Men,Gold
7478,1948,London,Boxing,Boxing,"HERRING, Horace",USA,Men,Silver
7479,1948,London,Boxing,Boxing,"FONTANA, Ivano",ITA,Men,Bronze
7480,1948,London,Boxing,Boxing,"PAPP, Laszlo",HUN,Men,Gold
7481,1948,London,Boxing,Boxing,"WRIGHT, John A.",GBR,Men,Silver
7482,1948,London,Boxing,Boxing,"CIA, Mauro",ARG,Men,Bronze
7483,1948,London,Boxing,Boxing,"HUNTER, George",RSA,Men,Gold
